Lot Area,Year Built,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,SalePrice
12292,2006,2473,2,1,4,11,1,3,356383
16056,2005,2868,3,1,4,11,1,3,556581
12438,2006,2576,2,1,4,10,1,3,361919
16052,2006,2698,2,1,4,11,1,3,535000
15922,2005,2795,3,1,4,10,1,3,401179
13682,2006,2945,3,1,3,10,1,3,438780
14762,1948,2320,2,0,2,7,1,2,169000
34650,1955,1056,1,0,3,5,0,2,145000
8147,2005,1714,2,0,2,7,1,2,318000
11302,2005,1826,2,0,3,7,1,3,319000
18261,2005,2000,2,1,3,8,2,3,470000
14145,1984,1621,2,0,3,8,0,2,202500
13837,1988,2183,2,1,4,9,0,3,229000
16659,1977,2263,2,1,3,9,1,2,235000
18800,1976,1574,2,1,3,6,1,2,190000
10464,1980,1102,1,0,2,5,1,2,169000
10400,1988,1872,2,0,3,6,1,2,241500
10530,1978,1857,2,1,4,8,1,2,188900
10240,1980,1686,2,0,3,7,1,2,207500
16692,1978,2784,3,1,5,12,2,2,250000
11475,1975,1552,2,1,3,6,1,2,179900
9927,1976,1083,1,0,2,5,1,2,172000
9512,2005,2318,2,1,3,8,1,2,294323
10530,1975,1875,3,0,3,8,1,2,184500
10140,1975,1074,1,1,3,6,0,2,153500
10140,1976,1664,2,1,4,8,1,2,162900
10140,1974,1309,1,1,3,5,1,2,181000
10000,1974,1103,2,0,3,6,0,2,155000
15870,1969,1096,1,0,3,6,0,1,138800
9353,1970,864,1,0,3,5,0,1,116050
8125,1971,858,1,0,3,5,0,0,88000
7200,1971,874,1,0,3,5,0,2,97500
8773,2002,1419,2,0,2,4,0,2,190000
2760,1973,1092,1,1,3,6,0,2,105500
2160,1973,1365,1,1,3,7,1,2,125500
1953,1973,987,1,1,2,5,0,1,83000
1890,1972,1030,1,1,3,6,0,1,116000
1680,1971,1218,1,1,3,7,0,0,91500
1680,1972,1218,1,1,3,7,0,1,118000
1680,1972,948,1,1,2,5,0,1,89000
1680,1972,1092,1,1,3,6,0,1,108000
1680,1972,987,1,1,2,5,1,1,94500
4043,1975,1069,2,0,2,4,1,2,146300
7514,1967,1387,1,0,3,6,1,1,145000
7838,1967,900,1,0,3,6,1,1,123000
2280,1976,1055,2,0,2,4,0,1,137500
2179,1976,1456,2,1,3,6,1,2,144000
16737,2004,1980,2,0,3,8,1,3,315000
16387,2006,2589,2,1,4,11,1,3,412083
16259,2006,2596,3,1,4,9,0,3,342643
16163,2004,1618,2,0,2,6,1,3,252000
13891,2006,2076,2,1,2,7,1,3,465000
12228,2006,1740,2,0,4,8,0,3,293000
14780,2005,1868,2,0,2,7,1,3,415000
16033,2004,1850,2,0,3,8,1,3,326000
14215,2005,2376,3,1,4,9,1,3,325300
13418,2004,2452,3,1,4,9,1,3,309000
13975,2005,2206,2,1,4,10,1,3,300000
10240,2005,2098,2,1,3,8,1,3,275500
9942,2005,2091,2,1,3,8,1,2,338500
11924,2005,2324,3,0,4,11,2,3,345000
12867,2005,2253,2,1,3,8,1,2,344133
10672,2006,2389,2,1,4,10,1,3,298236
11643,2005,2358,2,1,4,10,1,3,329900
12378,2003,1944,2,0,3,8,3,3,360000
11065,2006,1970,2,1,3,8,1,3,281000
13758,2005,1792,2,0,2,6,1,3,372397
14828,2004,1780,2,0,2,7,1,3,378000
11846,2003,1792,2,0,2,6,1,3,374000
20431,2005,2728,2,1,4,10,2,3,437154
10927,2005,1904,2,1,3,8,1,2,275000
13215,2004,1914,2,1,3,9,1,3,279000
7052,2005,1364,2,0,2,6,1,2,185850
5911,2005,1565,2,0,2,6,1,2,282500
6955,2005,1368,2,0,2,6,1,2,202500
6792,2005,1368,2,0,2,6,1,2,202665
7740,2006,1686,2,0,1,6,1,3,332200
6373,2006,1666,2,0,2,6,1,2,310090
3136,2003,1405,2,0,2,6,1,2,171750
10237,2005,1316,2,0,3,6,1,2,169990
10237,2005,1456,2,1,3,8,1,2,170440
10237,2006,1492,2,1,3,8,0,2,169985
17104,2006,1496,2,1,3,7,1,2,179665
14054,2006,1863,2,1,4,9,1,3,219210
11660,2006,1326,2,0,3,6,0,2,174190
15578,2006,1456,2,1,3,8,0,2,172785
11631,2004,2373,2,1,4,9,1,3,258000
9073,2006,1492,2,1,3,8,0,2,185101
3087,2006,1364,2,0,2,6,1,2,210250
3196,2003,1557,2,0,2,7,1,2,234000
3196,2003,1456,2,0,2,7,1,2,215000
2938,2002,1511,2,0,2,5,1,2,246990
3072,2004,1414,2,0,2,6,1,2,178740
3072,2004,1548,2,0,2,7,1,2,225000
3010,2005,1248,2,0,2,5,0,2,167240
3010,2005,1142,2,0,2,6,0,2,156820
3013,2005,1506,2,0,2,6,1,2,213490
3982,2006,1567,2,0,1,7,1,3,264561
4045,2006,1500,2,0,2,6,1,3,246578
21930,2005,1838,2,1,4,7,1,2,192140
7861,2002,1509,2,1,3,7,1,2,183200
9056,2004,1414,2,1,3,6,1,2,178000
9171,2004,1598,2,1,3,7,1,2,201490
11194,2000,1936,2,1,3,7,1,2,230500
7875,2003,1509,2,1,3,8,1,2,180000
8121,2000,1664,2,1,3,7,1,2,172400
8658,2000,1889,2,1,3,9,1,2,215000
11214,1998,1886,2,1,4,10,1,2,199900
10852,2000,1671,2,1,3,7,1,2,173000
12104,2006,2322,3,1,4,8,0,3,287602
8738,1999,2291,2,1,4,8,1,2,230000
9452,1997,2392,2,1,3,7,1,3,348000
9660,1998,1976,2,1,3,7,1,3,286000
9545,2000,2234,2,1,3,7,1,3,300000
35760,1995,3627,3,1,4,10,1,3,625000
9233,2000,2855,2,1,4,9,1,3,405000
12011,1998,1924,2,1,3,7,1,2,280000
12090,1998,2263,2,1,4,10,1,2,258000
10019,1995,2726,2,1,4,9,1,3,350000
17242,1993,3500,3,1,4,11,1,3,584500
10236,1994,2494,2,1,4,9,1,3,321000
10120,1994,2526,2,1,4,8,1,3,290000
12585,1993,2799,2,1,3,8,1,3,315000
12447,2005,1964,2,1,3,8,1,2,252000
15218,2006,1670,2,1,2,6,1,3,336820
20896,2005,2097,1,1,1,8,1,3,423000
10182,2006,1660,2,0,3,8,1,2,290000
8688,2005,1616,2,0,3,7,0,3,232000
10936,2006,1504,2,0,3,7,0,2,199000
8640,2006,1278,2,0,2,5,0,2,198600
13162,2006,2640,3,1,3,11,1,3,405749
11216,2006,1489,2,0,3,7,1,2,232600
10728,2006,1939,2,1,3,8,1,3,266000
8125,2005,1553,2,1,3,6,0,2,186500
8125,2005,1716,2,1,3,7,0,2,200825
8125,2006,1576,2,1,3,6,0,2,197000
7200,2006,1262,2,0,2,5,0,2,185000
7500,2005,1266,2,0,3,6,1,2,176000
7200,2006,1301,2,0,2,5,1,2,187750
7733,2005,1142,1,1,3,5,0,0,139500
11024,2005,1400,2,0,3,6,0,2,186800
13072,2005,1131,1,1,3,6,0,0,132000
13072,2005,1141,1,1,3,6,0,2,142500
13072,2004,1158,1,1,3,5,0,2,158000
7800,2005,1686,2,1,3,8,0,2,184000
7632,2005,1585,2,1,3,7,0,2,184900
8304,1997,1837,2,1,3,7,0,2,187000
7153,1992,1603,2,1,3,7,0,2,175900
9370,1992,1731,2,1,3,7,0,2,248500
7175,1990,1398,2,0,2,5,0,2,172000
7175,1991,1217,2,0,2,5,0,2,151000
9019,1994,1320,2,1,3,6,0,2,150000
8900,1966,1056,1,0,2,5,0,1,107000
7800,1965,965,1,0,3,6,0,1,119900
9100,1962,988,1,0,3,6,0,2,129500
9100,1963,1728,2,0,6,10,0,2,125000
8927,1977,1654,2,0,4,10,0,2,119500
9240,1962,1211,1,0,2,6,1,2,144000
8471,1977,1212,1,0,3,6,1,2,151000
9308,1965,984,1,0,3,5,0,1,126000
8450,1968,909,1,0,3,5,0,1,116000
8638,1963,925,1,0,2,5,0,2,133500
13052,1965,1024,1,1,3,5,0,1,120875
13526,1965,935,1,0,3,5,0,1,137000
8020,1964,912,1,0,3,6,0,0,124000
6993,1961,1236,1,0,3,6,1,1,135000
8789,1967,941,1,0,3,6,1,1,129200
14330,1974,2646,2,0,3,9,4,2,260000
16059,1991,2417,2,1,4,9,1,2,260000
11025,1992,2826,2,1,3,9,3,3,334000
14541,1993,2520,2,1,5,10,1,3,310000
13346,1992,2295,2,1,4,9,1,2,268000
12461,1994,1624,2,0,2,5,1,3,262000
3628,2004,1143,1,1,1,5,1,2,176400
3316,2005,1247,1,1,1,4,1,2,197000
3180,2005,1200,2,1,2,4,0,2,151000
2544,2005,1223,2,1,2,4,0,2,147400
2544,2005,1223,2,1,2,4,0,2,149900
3180,2005,1200,2,1,2,4,0,2,144152
2998,2000,1524,2,1,2,4,0,2,166000
3735,1999,1452,2,1,3,6,0,2,183900
2651,2000,1382,2,1,3,6,0,2,165000
4447,2003,1080,2,1,2,4,0,2,139000
8314,1997,1694,2,1,3,6,1,1,200000
7180,2001,1568,2,0,3,6,1,2,221000
9549,1995,1494,1,1,2,6,1,2,270000
11250,1977,1208,1,1,3,6,1,2,165000
3760,1980,1235,1,0,1,4,3,2,214000
3640,1980,1036,1,0,1,4,1,2,188000
3874,1980,1226,1,0,1,4,1,2,190000
3876,1978,1226,1,0,1,4,1,2,170000
50271,1981,1842,0,1,0,5,1,3,385000
13110,1972,1193,2,0,2,6,0,2,146500
10192,1968,1920,3,0,4,8,1,2,170000
20781,1968,2156,2,0,3,9,1,2,262500
11700,1968,1416,2,1,3,7,1,2,179900
11029,1968,2654,2,1,4,9,1,2,250000
10400,1972,1790,1,2,4,8,1,2,165150
10140,1967,1334,2,0,3,7,0,2,164500
9600,1969,1164,1,1,3,6,0,2,140000
9750,1967,980,2,0,3,6,0,1,135500
9600,1968,1051,1,0,3,6,0,2,142000
8640,1968,1770,1,1,4,7,0,2,155000
9360,1968,976,1,0,2,4,1,2,157500
8400,1968,1052,1,1,3,5,0,1,138500
8400,1968,898,1,0,3,6,0,1,140000
9759,1966,1051,1,0,3,6,0,1,124400
9600,1967,1141,1,0,3,6,0,1,158000
9230,1965,1200,1,1,1,6,0,2,146000
14803,1971,1993,2,1,4,8,1,2,190000
10659,1961,1050,1,0,3,6,0,1,136500
9100,1958,864,1,0,3,5,0,2,129900
8393,1959,1712,2,0,4,8,0,2,145000
8800,1965,1565,2,0,3,7,2,1,185900
8800,1964,1251,1,0,3,6,2,1,160000
10368,1964,1488,1,1,3,7,1,2,167000
9350,1964,1440,1,1,4,7,1,2,157500
10382,1958,1095,1,0,2,6,0,1,140000
8973,1958,1053,1,1,3,6,0,2,150000
10800,1960,1248,1,0,3,6,0,1,151500
8550,1934,816,1,0,2,4,1,1,129800
11425,1954,1008,1,0,2,4,1,1,137000
9724,1947,1043,1,0,2,5,1,1,137000
4712,1946,1230,1,1,3,5,0,1,121600
5900,1923,869,1,0,2,4,0,0,85500
5825,1926,747,1,0,1,5,0,2,79900
7438,1908,1252,1,0,3,5,0,2,127000
9600,1961,1433,1,0,3,7,1,2,161000
10858,1952,1624,1,0,2,6,1,1,146500
9600,1951,1216,1,0,3,7,0,1,135000
10680,1951,2136,2,0,4,7,0,2,137900
9490,1941,1578,1,0,3,5,2,1,133000
9462,1949,1728,1,1,3,7,1,1,137000
9888,1954,936,1,0,2,5,0,1,121000
8917,1967,1584,2,0,4,8,0,2,119000
12700,1964,1246,1,0,3,6,2,2,172000
8500,1961,1235,1,0,2,6,0,2,98600
14200,1966,2157,2,1,4,8,2,2,226000
9000,1954,1128,1,0,2,5,0,1,118000
25419,1918,3112,2,0,4,8,1,2,235000
9723,1963,1008,1,0,2,5,0,2,135000
7728,1962,1190,1,0,3,6,0,2,132500
8163,1959,1144,1,0,3,6,1,1,143000
8400,1957,1364,1,1,3,6,1,1,132000
11600,1960,1383,1,1,3,7,0,1,145250
9610,1958,1336,1,1,3,7,1,2,162000
10000,1956,1370,1,0,3,6,1,1,148000
14850,1957,1092,1,0,2,6,1,1,141000
10152,1956,1124,1,0,3,6,1,1,153000
10011,1957,1236,1,0,2,6,1,1,134450
7032,1979,943,1,0,2,4,2,2,135960
8092,1954,1050,1,0,3,6,0,1,156000
11310,1954,1375,1,0,2,5,1,2,140000
12778,1952,1008,1,0,2,4,0,1,139500
10170,1951,1575,1,1,2,5,1,2,155000
7700,1956,1145,1,0,3,6,0,2,127000
11050,1956,1005,1,0,2,6,1,1,133500
13600,1955,1056,1,1,3,6,0,1,125000
15428,1951,884,1,0,2,4,0,1,142000
21299,1941,2039,1,1,3,7,3,3,167000
13300,1956,1384,1,0,2,6,0,2,159000
22136,1925,2640,2,1,5,10,1,3,180000
7500,1947,1312,1,1,3,6,0,2,127000
7000,1924,1310,2,0,2,6,0,1,112000
10410,1930,713,1,0,2,5,0,1,99800
5400,1954,833,1,0,2,4,0,1,117000
5400,1921,1073,1,0,2,4,0,1,108480
10914,1929,715,1,0,2,4,0,2,68000
7008,1900,720,1,0,1,5,0,1,86900
10800,1920,1130,1,0,2,5,1,2,120000
7200,1915,1595,2,0,3,7,1,2,155500
10818,1910,1760,1,1,4,7,1,2,80000
10410,1915,1214,1,0,3,6,0,3,105000
10800,1900,2414,2,0,3,10,1,2,160000
10800,1936,1466,2,0,3,7,1,2,170000
8658,1965,1324,2,0,3,6,1,2,160000
13400,1966,1086,1,0,3,6,1,2,159950
10184,1963,1146,1,0,3,6,1,1,165000
9786,1962,1734,1,1,3,7,1,2,159000
9510,1962,1207,1,1,3,6,0,1,147000
7800,1964,912,1,0,2,5,0,1,115000
8910,1959,1194,1,0,3,6,1,2,159500
7332,1959,864,1,0,2,4,0,1,120000
7100,1957,816,1,0,2,5,0,1,129900
10800,1961,1773,2,0,3,6,2,2,183000
11650,1959,1472,2,0,2,5,1,2,157500
18275,1962,2448,3,0,3,9,2,2,277500
16321,1957,1600,1,0,2,6,2,1,207500
12144,1950,1521,1,1,3,6,0,1,147500
10800,1949,1192,1,1,4,6,0,0,135000
7200,1950,1040,1,0,2,5,0,2,109500
7200,1950,1040,1,0,2,4,0,2,109900
7560,1959,1040,1,0,3,6,0,1,133700
8544,1950,1040,2,0,2,6,0,2,81400
8544,1949,1040,2,0,2,6,0,2,87500
8544,1950,1040,2,0,2,6,0,2,93500
8512,1960,1556,2,0,4,8,0,0,119000
7945,1959,1150,1,0,3,6,0,1,141000
7000,1961,1150,1,0,3,6,0,1,146000
7590,1966,1348,1,1,3,6,1,2,155000
10205,1962,999,1,0,3,6,0,1,134500
7400,1962,1045,1,0,3,6,0,2,120000
7000,1962,864,1,0,3,5,0,1,105000
7000,1962,1025,1,0,3,6,0,0,124000
9856,1900,2014,2,0,5,8,0,2,169000
9906,1925,1328,1,0,3,8,0,1,107000
9600,1948,1668,1,0,3,6,0,1,135000
5520,1920,1657,1,0,4,9,1,1,111500
9600,1900,1416,1,0,3,7,0,2,156500
9600,1925,1641,1,1,3,6,1,2,178000
6451,1900,1428,1,0,4,7,0,2,139900
3960,1930,1004,1,0,2,5,1,1,105000
5684,1930,813,1,0,2,5,0,1,110000
7745,1900,1951,2,0,4,9,0,2,111500
7741,1924,1032,1,0,2,5,0,1,108000
5633,1925,844,1,0,2,5,0,1,111500
9000,1880,1750,1,0,3,8,0,1,124000
7200,1950,864,1,0,2,5,0,1,105000
4400,1920,1118,1,0,2,6,0,2,116000
7614,1905,1376,1,0,2,7,0,1,96900
6000,1955,960,1,0,3,5,0,2,135500
6000,1924,1566,1,1,5,7,0,2,139000
7830,1921,492,1,0,1,3,0,1,61500
9576,1945,1182,1,1,3,5,0,1,120000
5820,1955,1163,1,0,3,6,0,1,126175
5747,1920,840,1,0,2,5,0,1,64000
9142,1910,1928,2,0,4,9,0,1,137000
9600,1900,1774,2,0,4,8,0,3,87000
10800,1914,1768,1,1,2,6,2,2,163000
6300,1910,2104,2,0,5,9,0,2,155000
5000,1900,1440,1,0,3,6,0,1,79000
8850,1916,1690,1,0,3,7,1,1,144000
3600,1910,1368,1,0,3,7,0,1,114504
7200,1920,1762,1,1,4,8,0,2,157000
11340,1923,1200,1,0,4,7,0,1,125000
22950,1892,3608,2,1,4,12,2,3,475000
5976,1920,1248,2,0,2,8,0,0,93500
9750,1958,960,1,0,3,5,0,2,125000
4761,1918,1020,1,0,2,5,0,0,64500
7446,1941,788,1,0,2,4,2,0,100000
6435,1939,1577,1,0,3,6,1,1,140200
11737,1924,1827,1,0,2,9,1,1,202500
5000,1947,1664,2,0,3,7,2,2,159000
7800,1939,1118,1,0,3,5,1,2,119900
6240,1934,1176,1,0,3,6,1,2,114500
6240,1936,1344,1,0,3,7,0,1,115000
6120,1930,1162,1,0,3,6,0,1,75000
6120,1925,1015,1,0,3,6,0,1,88000
6240,1947,912,1,0,2,3,0,0,80500
6240,1928,1576,1,0,3,8,1,1,149000
6120,1930,1324,1,0,3,7,0,1,110000
6000,1925,1103,1,0,2,5,1,2,110500
6000,1921,616,1,0,2,4,0,1,89000
6380,1922,1048,1,0,2,5,1,1,113000
11672,1925,816,1,0,2,4,0,1,109000
33120,1962,2486,2,0,5,8,1,2,220000
9873,1970,960,1,0,3,6,0,2,129000
5310,1910,1635,1,0,2,5,0,1,117000
4118,1941,693,1,0,2,4,0,0,52500
10320,1924,1430,2,0,3,7,0,2,107000
7518,1910,1330,1,0,3,7,0,1,116500
9000,1919,819,1,0,2,4,0,0,72000
8600,1937,1376,2,0,3,7,1,1,119500
7200,1938,1360,1,1,2,6,0,1,125500
9786,1922,1077,1,0,3,6,1,1,91000
6780,1935,754,1,0,2,5,0,0,84500
7200,1930,984,1,0,3,6,0,1,90000
12375,1951,1422,1,0,3,7,1,1,137500
11136,1964,1921,2,0,4,8,0,2,150000
21370,1950,1640,1,0,3,7,1,2,131000
6930,1958,1352,1,0,3,6,0,1,130000
8250,1935,1032,1,0,2,6,1,1,125000
5220,1936,879,1,0,2,4,0,1,80000
5500,2004,1073,2,0,2,4,0,1,157000
11235,1963,1382,1,1,3,6,1,2,148000
10791,1967,1296,2,0,2,6,0,2,90000
8414,1963,1068,1,0,3,6,0,1,154500
11327,1967,1064,1,0,3,6,1,2,153600
11777,1966,1320,1,0,3,6,2,2,164500
10366,1964,934,1,0,2,4,0,1,132000
9000,1966,1059,1,0,3,6,0,1,142500
11553,1968,1159,1,1,3,7,1,1,158000
7844,1978,1400,1,1,3,6,1,2,149500
9535,1967,1458,1,1,3,7,1,2,165000
10335,1968,1721,2,1,3,7,1,2,180000
7176,1978,1040,1,0,3,6,1,2,160500
9662,1977,1967,2,0,6,10,0,2,156500
8235,1977,1949,2,0,6,10,0,2,157000
13650,1958,1920,2,0,4,8,1,2,172500
13125,1957,1803,2,0,3,8,1,2,155000
17920,1955,1779,1,1,3,6,1,2,170000
17529,1924,872,1,0,2,5,1,1,105000
10246,1965,960,0,0,0,3,0,1,145000
14175,1956,1437,1,1,3,6,1,2,168000
20355,1967,1830,1,0,2,6,2,2,278000
13050,1963,1000,1,0,1,4,2,2,164000
15593,1953,2287,2,0,3,7,1,2,225000
10820,1971,810,1,0,2,4,0,2,130000
13350,1974,894,1,0,3,5,1,2,142500
1700,1980,1700,2,1,2,7,0,1,148400
5271,1986,1453,1,1,2,6,1,2,190000
9375,1954,1350,1,1,3,6,1,2,146000
6488,1942,1150,1,0,3,6,2,1,128000
7800,1948,2008,3,0,3,8,0,1,225000
19690,1966,2201,2,0,4,8,1,2,274970
19950,1928,2009,2,0,4,8,2,3,235000
19800,1935,3672,3,1,5,7,2,2,415000
11679,1962,1560,2,0,3,6,1,2,182000
12048,1952,1488,1,0,3,7,1,2,135000
10519,1955,1057,1,0,3,6,0,1,137000
9525,1954,1855,2,0,4,7,0,1,136900
9525,1953,1609,1,1,5,7,0,1,149900
6420,1952,1148,1,0,2,6,0,1,123500
8335,1954,1124,1,0,3,5,1,0,93000
7585,1948,1456,1,0,4,7,1,1,91500
11200,1985,1298,2,0,3,5,1,2,180000
12128,1989,2559,2,1,4,9,1,2,209000
9554,1993,1911,2,1,3,8,1,2,215000
9069,1993,1440,2,0,2,8,0,4,224500
11003,2005,1876,2,1,3,7,0,3,229800
7488,2005,1208,2,0,2,6,0,2,183600
7406,2006,1220,2,0,2,6,0,2,194000
6762,2006,1294,2,0,2,6,1,2,193879
11210,2005,1614,2,0,3,7,0,3,221500
8990,2006,1498,2,0,2,5,0,2,204900
8760,2006,1962,2,1,3,7,0,3,239799
13377,2006,1846,2,0,3,7,1,2,233555
11645,2005,1734,2,0,3,7,0,2,260000
11645,2005,1590,2,1,2,6,0,3,294900
10984,2005,1809,2,1,3,8,0,2,209700
9316,2005,1614,2,0,3,7,1,2,225000
9316,2005,1596,2,1,3,6,0,2,181000
10041,1992,1915,2,1,3,8,1,2,220000
36500,1964,1582,2,0,4,7,0,2,190000
21453,1969,988,1,0,1,4,2,2,180000
70761,1975,1533,2,0,2,5,2,2,280000
12000,1968,1388,2,0,3,6,1,2,158900
8846,1996,914,1,0,2,5,0,2,148000
13015,1996,1100,1,1,3,5,0,2,145000
12438,1995,1499,2,1,3,6,1,2,187000
8685,1998,1425,2,0,3,5,0,2,193000
13568,1995,990,1,0,3,5,0,2,156000
9100,2000,1525,2,0,3,6,0,2,235000
9236,1997,1494,2,0,3,6,0,2,217000
10264,1999,1588,2,0,3,6,0,2,214000
9272,1999,1749,2,1,3,7,0,2,196000
13426,1999,1779,2,1,3,7,1,2,217000
13450,2002,1861,2,1,3,8,0,2,200000
14006,2002,1776,2,1,3,7,1,2,192500
13704,2001,1541,2,0,3,6,1,3,205000
10780,1976,954,1,0,3,6,0,2,132500
8340,1977,1388,1,1,3,6,0,1,157500
10385,1978,1282,2,0,3,6,0,3,174000
9920,1969,971,1,1,3,5,1,1,128500
9560,1972,864,1,0,3,5,0,1,128500
9800,1972,894,1,0,3,5,0,2,149900
7200,1972,864,1,0,3,5,0,1,119900
3612,1993,1320,2,1,3,5,0,2,137000
11367,2002,1989,2,1,3,7,1,2,255000
9930,2002,1762,2,1,3,6,0,2,222000
9468,1999,1755,2,1,3,7,1,2,214000
11088,2002,1358,1,1,1,5,1,2,220000
14781,2001,1787,2,0,3,7,1,3,275000
8726,2002,1909,2,1,4,8,0,2,197000
8125,2002,1654,2,0,3,6,0,3,230000
10566,1999,2214,2,1,3,8,1,3,268500
21533,1996,2049,2,1,4,9,1,2,210900
11250,1998,1939,2,1,3,8,1,3,227000
11250,1995,1995,2,1,4,8,1,2,237000
9750,1998,2097,2,1,3,8,1,2,274300
9100,2004,1836,2,0,3,8,1,2,216837
4435,2003,848,1,0,1,4,0,2,133000
4435,2004,848,1,0,1,3,1,2,155900
15611,2006,1919,2,1,3,8,1,2,233230
8810,2003,1390,2,0,3,7,0,2,207000
12393,2004,1948,2,1,4,8,1,2,195000
9135,2003,1700,2,0,3,7,0,2,200000
8581,2006,1737,2,1,3,7,0,2,203160
8400,2005,1611,2,1,3,6,0,2,195800
10084,2005,1552,2,0,3,7,0,3,212900
11645,2004,1720,2,1,3,7,0,2,196500
8772,2005,1336,2,0,3,6,0,2,198000
8846,2005,1500,2,1,3,6,0,2,173900
8461,2005,1456,2,1,3,8,1,2,163990
8767,2005,1310,2,0,3,6,1,2,164990
8777,1910,1436,2,0,3,6,0,2,98000
17755,1959,1466,1,1,3,6,2,2,149900
8877,1951,1220,1,0,2,6,0,2,102000
7840,1975,1012,2,0,4,4,0,0,127500
9400,1975,980,2,0,4,4,0,0,127500
16133,1969,1176,1,0,2,5,0,1,119900
7162,2003,1724,2,1,3,8,1,2,196500
8050,2002,914,1,0,2,4,0,0,117250
11060,2003,2314,2,1,3,9,1,2,229000
3675,2005,1072,1,0,2,5,0,2,145000
3675,2005,1072,2,0,2,5,0,2,140000
3675,2005,1072,1,0,2,5,0,2,142500
2522,2004,1709,2,0,3,7,0,2,134000
2522,2004,1709,2,0,3,7,0,2,130000
2522,2004,1709,2,0,3,7,0,2,130000
2522,2004,1709,2,0,3,7,0,2,137500
3363,2004,1708,2,0,3,7,0,2,130000
6956,1948,936,1,0,3,5,0,1,97900
7822,1915,1338,2,0,3,7,0,2,92000
8707,1924,1669,1,1,4,9,0,1,107000
8410,1910,1184,1,0,5,8,0,0,81000
9738,1924,1221,1,0,4,7,0,1,104900
8172,1955,864,1,0,2,5,0,2,115000
16012,1954,1482,2,0,3,6,1,2,125000
8248,1918,1250,1,1,3,7,0,1,116000
8248,1922,1414,1,0,3,8,1,0,83000
6204,1912,2230,1,0,5,10,0,1,118500
8088,1922,498,1,0,1,3,0,1,35000
11388,1910,1273,1,0,3,5,0,1,121000
7082,1916,1928,2,0,5,10,0,0,160000
8400,1940,1595,1,0,2,6,2,1,140000
10890,1938,1551,2,0,3,6,0,1,137000
6430,1945,1340,1,0,3,6,0,1,128000
7000,1926,1479,1,0,3,6,2,1,160000
13132,1914,1784,1,1,4,9,0,1,138887
4899,1920,1510,1,0,3,6,0,1,149000
6000,1926,1522,2,0,4,7,0,0,102000
9399,1919,1636,1,1,4,7,1,1,167000
7588,1920,1802,1,1,4,9,1,1,200100
10164,1939,1465,2,0,3,6,2,1,131000
6191,1941,1288,1,0,4,6,0,1,112000
9550,1915,1717,1,0,3,7,1,3,140000
21780,1920,1550,1,1,3,7,1,1,195000
11435,1929,1517,1,0,3,7,2,2,230000
12400,1940,1717,1,1,2,7,1,1,194000
11600,1922,1180,1,0,2,5,1,1,137500
11500,1936,2057,1,1,3,6,1,1,250000
8170,1929,1671,2,0,4,7,1,2,218000
16560,1932,2345,2,1,4,9,1,2,239000
12320,1932,1609,1,1,3,8,2,3,199500
14210,1930,1801,1,1,3,8,1,2,210000
14115,1956,1811,1,0,2,6,1,2,230000
12984,1977,1647,2,0,3,7,1,2,217500
15600,1950,2315,2,0,4,9,3,1,257000
15750,1953,1336,1,0,2,5,2,1,157000
16381,1969,1844,2,0,3,7,1,2,223000
7288,1942,976,1,0,2,5,0,1,102000
7000,1926,1285,1,0,3,6,0,2,145400
8534,1925,672,1,0,2,4,0,0,72000
7030,1925,641,1,0,2,4,0,1,85000
8765,1936,951,1,0,2,6,0,1,106500
9060,1957,1638,2,0,4,6,0,1,139000
11040,1920,1336,1,1,3,7,0,1,108000
12366,1945,729,1,0,2,5,0,0,51689
9000,1949,480,0,0,1,4,0,1,35311
9000,1951,1396,2,0,4,8,0,0,115000
8520,1916,936,1,0,2,6,0,0,78000
5748,2005,1778,2,0,2,5,1,2,375000
3842,2004,1646,2,0,2,5,1,2,300000
23580,1979,1625,2,0,3,6,1,2,242500
8385,1978,1664,2,0,4,10,0,2,145000
9116,2001,1491,2,0,3,7,0,2,209000
10530,1977,1004,1,0,2,4,0,2,135000
11080,1975,1210,2,0,3,6,0,2,148000
11070,1988,1959,3,0,5,9,0,3,171000
26178,1989,2519,2,1,4,9,2,2,335000
8239,1986,1295,2,0,2,5,0,1,230000
50102,1958,1650,1,0,2,6,2,2,250764
16669,1981,1707,2,1,2,6,1,2,228000
13811,1987,1137,2,0,2,5,1,2,176000
8049,1990,1339,2,0,2,6,1,2,180000
11170,1990,2514,2,1,4,8,0,2,250000
8098,2000,1403,2,0,2,5,0,2,202000
14331,2002,1800,2,0,3,7,1,3,312500
13618,2005,1960,2,0,3,8,2,3,320000
11443,2005,2028,2,0,2,7,2,3,369900
11577,2005,1838,2,0,3,9,1,3,359900
31250,1951,1600,1,1,3,6,0,1,81500
7020,1997,1368,2,0,2,8,0,4,215000
4500,1998,1216,2,0,2,5,0,2,164000
4500,1998,1337,2,0,2,5,0,2,153500
17217,2006,1140,1,0,3,6,0,0,84500
2665,1977,1304,1,1,3,5,1,1,104500
2665,1977,1475,2,0,4,6,1,1,127000
3964,1973,2521,2,1,5,10,1,2,151400
10172,1968,874,1,0,3,5,0,1,126500
11836,1970,1652,2,0,4,8,0,3,146500
1470,1970,630,1,0,1,3,0,0,73000
