ID,Gender,Race,Age_at_Release,Residence_PUMA,Gang_Affiliated,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Offense,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Avg_Days_per_DrugTest,DrugTests_THC_Positive,DrugTests_Cocaine_Positive,DrugTests_Meth_Positive,DrugTests_Other_Positive,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt
1970,M,BLACK,33-37,1,FALSE,1,Standard,At least some college,0,,More than 3 years,6,2,2,0,4,1,FALSE,TRUE,1,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,1,0,55.60526316,0.078947365,0,0,0,0.256980596,0.172858495,FALSE
2011,M,WHITE,33-37,24,FALSE,10,Specialized,High School Diploma,0,Violent/Sex,More than 3 years,4,0,0,2,0,1,FALSE,FALSE,0,0,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3,10,1,0,8.622222222,0,0,0.044444446,0,0.541237113,1.882731959,FALSE
2033,M,BLACK,38-42,17,FALSE,3,Standard,High School Diploma,3,Drug,Less than 1 year,10,5,2,2,5,5,FALSE,TRUE,3,3,TRUE,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,3,0,0,76,0,0,0,0,1,2.883552632,FALSE
2053,M,WHITE,48 or older,18,FALSE,5,Standard,Less than HS diploma,0,Drug,Greater than 2 to 3 years,10,6,0,5,5,3,FALSE,TRUE,3,1,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,40.28,0,0,0.079999998,0,0,0,TRUE
2084,M,BLACK,38-42,2,FALSE,4,Standard,High School Diploma,3,Property,Less than 1 year,10,6,2,3,1,5,FALSE,FALSE,3,4,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,73.4,0,0,0,0,0.223433243,0.995231608,FALSE
2107,M,BLACK,38-42,20,FALSE,5,Standard,Less than HS diploma,0,,1-2 years,10,3,1,1,4,5,FALSE,FALSE,2,4,TRUE,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0,0,0,144.3,0.200000003,0.200000003,0,0,0.2002772,0.253118503,FALSE
2145,M,BLACK,48 or older,5,FALSE,7,High,High School Diploma,3,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,FALSE,FALSE,1,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,10,1,3,87.80952381,0.142857149,0.190476194,0,0,0.187093275,0.198074837,TRUE
2173,M,BLACK,48 or older,5,FALSE,10,Specialized,At least some college,1,Property,Greater than 2 to 3 years,10,2,0,5,2,1,FALSE,FALSE,3,0,FALSE,3,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,6,0,3,70.4,0,0,0,0,1,1.383522727,FALSE
2219,M,WHITE,43-47,10,FALSE,2,Specialized,Less than HS diploma,1,Violent/Non-Sex,More than 3 years,10,6,2,4,3,5,FALSE,FALSE,3,4,TRUE,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,124.5,0,0,0,0,0,0,FALSE
2235,M,BLACK,48 or older,20,FALSE,2,Standard,High School Diploma,3,Property,Less than 1 year,8,5,1,5,0,4,FALSE,FALSE,2,4,TRUE,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,374,1,0,0,0,1,1.953208556,FALSE
2264,M,BLACK,38-42,3,TRUE,8,High,Less than HS diploma,0,Drug,1-2 years,9,3,2,1,4,4,FALSE,TRUE,1,0,FALSE,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,1,2,423.2,0,0,0,0,0,0,FALSE
2292,M,BLACK,33-37,20,TRUE,10,Specialized,High School Diploma,0,Violent/Non-Sex,More than 3 years,2,0,0,1,0,0,FALSE,TRUE,1,0,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,4,0,0,2,130.8333333,0.166666672,0,0,0,0.715923567,0.465286624,FALSE
2323,M,BLACK,28-32,19,FALSE,6,High,Less than HS diploma,3,Drug,More than 3 years,7,2,0,0,5,4,FALSE,FALSE,0,0,FALSE,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,79.85714286,0,0.142857149,0,0,0,0,FALSE
2350,M,BLACK,38-42,19,FALSE,7,Specialized,At least some college,3,Violent/Sex,More than 3 years,0,0,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0,0,TRUE
2368,M,BLACK,38-42,18,FALSE,6,High,Less than HS diploma,1,Violent/Non-Sex,More than 3 years,1,1,2,0,0,0,FALSE,FALSE,0,1,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,1,,0,0,0,0,,,FALSE
2399,M,BLACK,33-37,22,FALSE,5,Specialized,High School Diploma,1,Violent/Non-Sex,More than 3 years,7,4,3,4,0,0,TRUE,FALSE,3,2,TRUE,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,7,3,1,108.2,0,0,0,0,0.155268022,0.675138632,FALSE
2439,M,BLACK,38-42,2,FALSE,4,Standard,High School Diploma,3,Drug,More than 3 years,10,6,3,3,5,0,TRUE,TRUE,1,1,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,2,1,304.5,0,0,0,0,0.8757526,0.399835796,FALSE
2480,M,BLACK,28-32,22,FALSE,8,High,High School Diploma,0,,1-2 years,5,6,1,1,5,4,FALSE,FALSE,3,4,TRUE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,7,1,0,30.71052632,0.02631579,0.02631579,0,0,0.962296487,1.251928021,FALSE
2510,M,BLACK,48 or older,5,FALSE,7,High,High School Diploma,0,Other,Less than 1 year,10,4,0,5,5,5,FALSE,FALSE,3,4,FALSE,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,0,0,113,0,0.333333343,0,0,0.867256637,1,TRUE
2541,M,WHITE,33-37,17,FALSE,5,Standard,At least some college,0,Drug,Greater than 2 to 3 years,6,3,0,2,5,1,FALSE,FALSE,3,3,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,10,1,1,49.94285714,0.200000003,0.028571429,0.028571429,0,0.915331808,1.462671625,FALSE
2564,M,BLACK,38-42,25,FALSE,7,Specialized,High School Diploma,1,Violent/Non-Sex,1-2 years,10,3,3,2,2,2,FALSE,TRUE,3,3,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,1,1,FALSE
2600,M,WHITE,43-47,2,FALSE,5,Specialized,Less than HS diploma,3,Violent/Sex,More than 3 years,1,1,0,1,0,0,FALSE,FALSE,1,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,41,0,0,0,0,0,0,TRUE
2641,M,WHITE,33-37,6,TRUE,8,High,High School Diploma,1,Property,Less than 1 year,10,5,0,5,0,5,FALSE,FALSE,3,4,FALSE,3,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,165.3333333,0,0,0,0,0,0,FALSE
2662,M,BLACK,28-32,12,FALSE,5,Standard,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,0,2,1,0,0,0,FALSE,FALSE,0,1,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,69.33333333,0,0,0,0,1,1.756009615,FALSE
2691,M,BLACK,33-37,6,FALSE,9,Specialized,At least some college,3,,1-2 years,7,4,0,1,5,1,FALSE,FALSE,2,1,FALSE,0,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,3,1,14.68,0.319999993,0,0,0,1,1.990463215,FALSE
2717,M,WHITE,48 or older,25,FALSE,8,High,High School Diploma,3,Property,Greater than 2 to 3 years,10,6,2,5,2,5,FALSE,FALSE,3,4,FALSE,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,0,0,3,123,0.272727281,0,0.363636374,0.090909094,1,0.269955654,FALSE
2747,M,BLACK,48 or older,4,FALSE,4,Standard,High School Diploma,0,Property,More than 3 years,1,0,0,1,0,0,FALSE,FALSE,1,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,,,,,,0,0,FALSE
2784,M,WHITE,38-42,15,FALSE,3,Standard,At least some college,0,Property,Less than 1 year,3,1,1,2,0,0,FALSE,FALSE,3,2,FALSE,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,9,1,2,27.71794872,0.051282052,0,0,0,0.976873265,0.675763182,FALSE
2811,M,BLACK,33-37,2,FALSE,10,Specialized,Less than HS diploma,3,Violent/Non-Sex,More than 3 years,7,0,2,1,3,0,FALSE,TRUE,1,0,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,6,0,1,47.31578947,0.157894731,0,0,0,0.353726363,1.218854283,FALSE
2843,M,BLACK,33-37,9,FALSE,8,Standard,Less than HS diploma,3,Violent/Non-Sex,More than 3 years,9,2,3,1,3,2,FALSE,TRUE,0,2,TRUE,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4,8,0,1,23.05,0.100000001,0,0,0,0,0,FALSE
2868,M,WHITE,48 or older,2,FALSE,2,,Less than HS diploma,0,Property,Less than 1 year,10,6,2,2,2,5,FALSE,FALSE,3,4,TRUE,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,2,1,125.3333333,0.333333343,0,0,0,0.731382979,0.971409574,TRUE
2907,M,BLACK,48 or older,2,FALSE,4,Standard,At least some college,3,Violent/Non-Sex,More than 3 years,10,6,3,5,5,4,FALSE,TRUE,3,4,FALSE,3,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,0,112.4444444,0,0,0,0,0.550395257,0.360918972,FALSE
2953,M,WHITE,43-47,25,FALSE,4,Specialized,Less than HS diploma,3,Violent/Sex,More than 3 years,6,3,0,2,1,0,FALSE,FALSE,2,4,TRUE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,64.1,0,0,0,0,0.570982839,1.139625585,FALSE
2972,F,BLACK,33-37,19,,3,Standard,Less than HS diploma,3,Property,Less than 1 year,9,0,0,2,0,5,FALSE,FALSE,2,0,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,,,,,,0,0,FALSE
3001,M,BLACK,48 or older,6,FALSE,5,Specialized,At least some college,1,Violent/Sex,More than 3 years,4,0,3,0,0,0,FALSE,FALSE,3,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,10,3,1,39.38709677,0,0,0,0,1,0.897420147,FALSE
3020,M,BLACK,43-47,5,FALSE,6,Specialized,At least some college,3,Violent/Non-Sex,More than 3 years,0,1,0,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,3,,0,0,0,0,,,FALSE
3042,M,BLACK,43-47,22,FALSE,10,Standard,High School Diploma,2,Property,1-2 years,10,1,1,5,5,5,FALSE,FALSE,3,0,FALSE,3,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,2,3,2,77.6875,0.25,0.1875,0,0,1,0.293845535,FALSE
3068,M,WHITE,48 or older,11,FALSE,4,Specialized,At least some college,3,Violent/Non-Sex,More than 3 years,3,3,2,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2,446,0,0,0,0,0,0,TRUE
3092,M,WHITE,43-47,17,FALSE,7,Specialized,Less than HS diploma,2,Property,More than 3 years,10,6,1,5,1,5,FALSE,FALSE,3,2,FALSE,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,1,3,87.33333333,0.333333343,0,0,0.166666672,0.11259542,0.697041985,FALSE
3120,M,BLACK,38-42,18,FALSE,5,Specialized,Less than HS diploma,3,Drug,Greater than 2 to 3 years,5,3,0,0,3,1,FALSE,TRUE,2,3,FALSE,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,0,1,80.16666667,0.5,0,0,0,0.941787942,1.518711019,FALSE
3157,M,BLACK,48 or older,5,FALSE,4,Specialized,At least some college,3,Violent/Non-Sex,More than 3 years,1,3,2,0,0,0,FALSE,FALSE,1,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2,41.23529412,0,0,0,0,0.562054208,0.521041369,FALSE
3186,M,BLACK,38-42,3,FALSE,7,High,Less than HS diploma,3,Other,Greater than 2 to 3 years,8,4,0,0,5,1,TRUE,TRUE,3,1,FALSE,0,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,10,2,0,61.11764706,0.294117659,0.235294119,0,0,0.962463908,0.703079885,FALSE
3216,M,BLACK,38-42,12,FALSE,10,Specialized,High School Diploma,1,Other,More than 3 years,8,0,3,1,4,2,FALSE,TRUE,2,0,FALSE,0,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,10,3,3,19.7761194,0.119402982,0,0,0,1,1.102641509,FALSE
3239,M,BLACK,48 or older,8,FALSE,4,Specialized,At least some college,3,Violent/Non-Sex,More than 3 years,1,0,1,0,0,0,FALSE,FALSE,0,0,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,1,,0,0,0,0,,,FALSE
3264,M,WHITE,28-32,22,FALSE,5,Specialized,High School Diploma,3,Violent/Sex,1-2 years,4,1,0,1,0,3,FALSE,TRUE,1,0,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,0,1,46.66666667,0,0,0,0,1,2.608928571,FALSE
3295,M,BLACK,33-37,23,FALSE,6,Specialized,Less than HS diploma,3,Drug,1-2 years,6,0,1,0,3,1,FALSE,FALSE,3,0,TRUE,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4,2,3,2,43.5,0.200000003,0.100000001,0,0,0.379310345,0.839655172,FALSE
3340,M,BLACK,48 or older,17,FALSE,2,Standard,Less than HS diploma,2,Violent/Non-Sex,More than 3 years,2,1,2,0,0,0,FALSE,FALSE,0,0,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0.990358127,0.503099174,TRUE
3370,M,BLACK,33-37,18,FALSE,6,High,Less than HS diploma,3,Drug,Greater than 2 to 3 years,10,6,0,0,5,5,FALSE,FALSE,3,2,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,10,0,3,130.6153846,0.15384616,0,0,0,0.942285041,1.075530035,FALSE
3392,M,BLACK,33-37,23,FALSE,8,High,Less than HS diploma,0,Property,More than 3 years,6,1,0,5,0,0,FALSE,FALSE,0,0,FALSE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,0,2,44.32258065,0.032258064,0.161290318,0,0.064516127,0.995633188,0.797489083,FALSE
3417,M,BLACK,43-47,21,FALSE,3,Standard,High School Diploma,3,Drug,More than 3 years,2,0,0,0,2,0,FALSE,FALSE,1,1,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,1,1,83.53846154,0,0,0,0,0.73664825,0.672651934,FALSE
3448,M,BLACK,28-32,16,TRUE,8,High,High School Diploma,3,Other,More than 3 years,8,6,0,3,5,3,FALSE,TRUE,2,4,FALSE,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,8,0,2,102.8181818,0,0,0,0,0.848806366,0.645888594,FALSE
3470,M,BLACK,28-32,19,FALSE,8,High,Less than HS diploma,0,Drug,Less than 1 year,6,0,0,0,3,5,FALSE,FALSE,2,0,FALSE,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9,2,0,92.5,0,0,0,0,0.972972973,0.987162162,FALSE
3508,M,BLACK,48 or older,18,FALSE,3,Specialized,Less than HS diploma,0,Violent/Non-Sex,More than 3 years,7,1,2,1,0,4,FALSE,FALSE,1,0,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,3,0,0,291,0.333333343,0,0,0,0,0,TRUE
3527,M,BLACK,48 or older,11,FALSE,6,High,Less than HS diploma,2,Drug,More than 3 years,10,6,3,5,3,0,FALSE,FALSE,3,3,TRUE,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,7,0,0,188.6666667,0,0.083333336,0,0,0.632067138,0.161329505,TRUE
3554,M,WHITE,48 or older,14,FALSE,1,Standard,High School Diploma,3,,More than 3 years,10,4,3,5,0,3,FALSE,TRUE,3,4,TRUE,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,181.7,0,0,0,0,0.323610347,0.603054485,FALSE
3591,M,WHITE,48 or older,17,FALSE,4,Standard,High School Diploma,3,Drug,Greater than 2 to 3 years,10,3,0,1,5,4,FALSE,FALSE,3,2,TRUE,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0.233949946,0.397442873,FALSE
3609,M,BLACK,48 or older,2,FALSE,6,Specialized,Less than HS diploma,1,Property,1-2 years,10,5,3,5,4,3,TRUE,FALSE,3,1,TRUE,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,2,590.5,0.5,0,0,0,0.346316681,0.309271804,TRUE
3645,M,WHITE,48 or older,18,FALSE,4,,Less than HS diploma,2,Property,1-2 years,7,6,1,5,0,1,FALSE,FALSE,3,4,TRUE,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,0,0,35.52631579,0,0,0,0,0.995555556,1.082222222,FALSE
3669,M,WHITE,48 or older,4,FALSE,2,Specialized,Less than HS diploma,3,Violent/Sex,More than 3 years,6,6,3,4,0,0,FALSE,FALSE,2,4,TRUE,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,10,3,2,27.34146341,0,0,0,0,0.97234612,0.325825156,TRUE
3697,M,WHITE,48 or older,4,FALSE,2,,Less than HS diploma,1,Property,Less than 1 year,10,2,1,5,3,5,TRUE,FALSE,3,1,FALSE,3,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2,38.8,0,0,0,0,1,0.47068299,TRUE
3728,M,BLACK,48 or older,5,FALSE,1,High,Less than HS diploma,0,Violent/Non-Sex,Greater than 2 to 3 years,10,2,1,5,3,2,FALSE,TRUE,3,0,FALSE,3,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,3,137.3,0,0,0,0,0.574654042,0.266023307,TRUE
3765,M,BLACK,43-47,5,FALSE,6,Standard,At least some college,3,Violent/Non-Sex,More than 3 years,10,1,3,1,5,3,TRUE,FALSE,3,2,TRUE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2,58.4,0,0,0,0,0.936643836,1.250856164,FALSE
3801,M,WHITE,43-47,14,FALSE,10,Specialized,Less than HS diploma,2,Property,More than 3 years,10,6,1,5,3,5,FALSE,FALSE,3,4,FALSE,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,3,1,24.41666667,0.083333336,0,0.083333336,0,1,3,FALSE
3820,M,BLACK,38-42,3,FALSE,5,Standard,At least some college,3,Violent/Non-Sex,More than 3 years,7,5,3,1,4,1,TRUE,TRUE,2,1,TRUE,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,0,0,3,182.1666667,0,0,0,0,0.731930467,0.668344007,FALSE
3848,M,BLACK,48 or older,1,FALSE,6,Standard,High School Diploma,0,Property,More than 3 years,10,5,3,5,3,5,FALSE,FALSE,3,4,TRUE,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,0,152.5,0,0.125,0,0,1,0.299385246,FALSE
3882,M,WHITE,43-47,25,FALSE,3,Standard,High School Diploma,3,Drug,Less than 1 year,8,6,0,2,4,3,TRUE,FALSE,1,2,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,,,,,0.782396088,0.893031785,FALSE
3903,M,BLACK,48 or older,5,FALSE,5,Standard,High School Diploma,2,Property,1-2 years,10,6,3,5,0,5,FALSE,FALSE,2,4,FALSE,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,1,1,142.6666667,0,0,0,0,1,0.85338785,TRUE
3926,M,WHITE,43-47,13,FALSE,4,Standard,High School Diploma,0,Drug,1-2 years,10,6,0,1,3,5,FALSE,FALSE,3,4,FALSE,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,0,2,16.43478261,0,0,0.043478262,0,0,0,FALSE
3942,M,WHITE,43-47,22,FALSE,7,Specialized,High School Diploma,1,Violent/Non-Sex,More than 3 years,10,3,3,5,4,1,FALSE,FALSE,3,3,TRUE,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,0,0,1,,,,,,1,0.600246508,FALSE
3975,M,BLACK,38-42,3,FALSE,5,Specialized,High School Diploma,2,Property,1-2 years,8,6,1,5,3,2,FALSE,FALSE,3,2,TRUE,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,10,3,0,,,,,,1,1.320976492,FALSE
4007,M,BLACK,38-42,20,FALSE,5,,Less than HS diploma,3,Drug,Less than 1 year,6,3,1,1,4,0,FALSE,FALSE,1,1,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,0,1,,0,0,0,0,,,FALSE
4035,M,BLACK,38-42,3,FALSE,3,Standard,Less than HS diploma,3,Drug,Less than 1 year,8,6,2,1,5,5,FALSE,FALSE,2,4,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10,3,1,37.375,0.375,0,0,0,0.722408027,0.610785953,TRUE
4065,F,BLACK,38-42,7,,9,Specialized,At least some college,1,Property,1-2 years,10,2,1,5,0,2,FALSE,FALSE,3,1,FALSE,3,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,210.5,0,0,0,0,0,0,FALSE
